#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-16-14-37-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CKdW6v4I9TBijLqb98	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313584689.336465	CYEmUdfmJAP075271	147.32.84.165	2202	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584690.197113	Cqw8lV3pDibjareRRa	147.32.84.165	2206	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584691.461762	CDJ01s3EEkkzb9atBa	147.32.84.165	2213	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584691.461762	CzfMqc1PFcBGgfUBX7	147.32.84.165	2215	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584695.442325	CksO0P3mklC5PAfQlg	147.32.84.165	2221	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584695.442325	CxOoqt3mCBX1itgdn2	147.32.84.165	2222	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CbvRyI1kTdveT6Y5Ca	147.32.84.165	2239	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CHoB954dypXTDAmqT2	147.32.84.165	2240	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CXWFdf3jrcERihHsY2	147.32.84.165	2241	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CSavQm2ALNHudPkPfj	147.32.84.165	2242	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.798840	C52WUE4fh3hCpHb7Lj	147.32.84.165	2244	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584705.627710	CbHobW13UdyoBE20w	147.32.84.165	2248	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.010549	CBMpzD1wuWBaJoXK1c	147.32.84.165	2249	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.010549	C49Ny641N34jaeZp03	147.32.84.165	2250	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.384766	CSp0Mi1Cu30cnoOZIj	147.32.84.165	2253	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.384766	Cc3r8s4dHctHxICA05	147.32.84.165	2254	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584720.242774	CuaEhz4krgBpphFvG4	147.32.84.165	2284	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584720.242774	COfCaL3bShnGUISiIf	147.32.84.165	2285	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CgL2Ok1O23r67QOwJ4	147.32.84.165	2292	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CmUR5g2JwIkBAPRKY9	147.32.84.165	2293	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CSsYqD198ICs1mQvNa	147.32.84.165	2296	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.506436	CwSUKeJGqOmaVXsL7	147.32.84.165	2299	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.838186	CGNUZm1FlL5Ti1IZSg	147.32.84.165	2300	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584722.479434	CzfnkI2boloU2OXRVk	147.32.84.165	2302	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584723.737833	CIU8hE4jp6DvJLishf	147.32.84.165	2306	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584723.737833	CDZyEe13nqsuEFQale	147.32.84.165	2307	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584735.361667	CogAX34MxvrukGlo7g	147.32.84.165	2332	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584735.361667	CC4sBC4MboXLAi4Jxg	147.32.84.165	2333	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584740.509660	CGeYmx5Ee8ZuLbPE5	147.32.84.165	2344	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584740.509660	C3s6yi2m4rMhKHwj8c	147.32.84.165	2345	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.568032	CTFXaA2ylGbZHYmZu5	147.32.84.165	2359	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.568032	CDgVOd42kvpCmZM69a	147.32.84.165	2360	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	CwIG7w1jqfFGV5okNb	147.32.84.165	2364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	C7ldXy1COM2zmaU2Xj	147.32.84.165	2365	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	C0XrUg3rVl8sks7Vc2	147.32.84.165	2366	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584751.284629	CB2YZb2YCNhQOhdznb	147.32.84.165	2369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584751.316172	CE71473kMpFDcvA9fh	147.32.84.165	2370	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584752.527014	CLiXU84W264TehYUxj	147.32.84.165	2373	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584762.653345	CJfF4B1LAXqy83sPBb	147.32.84.165	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584765.510426	CNShZp2N0zV9GoSaZk	147.32.84.165	2396	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.510426	CuCgg72beA7ByWG164	147.32.84.165	2398	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.906094	COTAoK1LTw4UzjmsRi	147.32.84.165	2401	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.906094	CZuk142NegXXsNTIYb	147.32.84.165	2402	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.151681	CQh7lr4oDWaL1iqdYl	147.32.84.165	2405	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.151681	CfGAUF2mFDZDB3BER7	147.32.84.165	2406	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.469926	Cm9zVLpqejMOAWKR4	147.32.84.165	2410	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.615121	CtTsjH1AvDykVFNUQj	147.32.84.165	2411	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584768.549753	CdVwTw41hTybTSfMdc	147.32.84.165	2413	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584768.549753	CcBPhW1RajEnBf5nic	147.32.84.165	2414	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584772.789251	CKHM6q14mGNnuuYw4	147.32.84.165	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584772.789251	CJfF4B1LAXqy83sPBb	147.32.84.165	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584780.267304	C8UtAC4trsENKTUagf	147.32.84.165	2433	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584780.267304	CZKIFu3rMjBzMhoTyb	147.32.84.165	2434	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584782.079477	CjzTyR2ffugBUPEg49	147.32.84.165	2442	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584782.079477	CXXczhIH6MUy6vWm9	147.32.84.165	2444	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584785.474307	C4PWPNE3z3IMFuPF4	147.32.84.165	2459	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584786.526405	Cht5bl2UGvYFUXpNHa	147.32.84.165	2461	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.520070	CYBIce37ZVZz7PpjSk	147.32.84.165	2475	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.520070	C0Gqwo3TJHSTc1wh77	147.32.84.165	2477	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.720197	COLp2x2DzUHGaLQQR6	147.32.84.165	2478	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CQtMo14W6XBKzOSwd2	147.32.84.165	2483	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CqNN604Ksf4joZ2UNb	147.32.84.165	2486	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CjNJQ94rfcOyo8OrFe	147.32.84.165	2487	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CijqaE2pERw7UcBZMd	147.32.84.165	2489	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.752104	CIY3Fs3xwoUVsjs3G6	147.32.84.165	2490	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.117269	CSMBMR31AgILWkjD6i	147.32.84.165	2498	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	CvEs2d4Jke93vjz1Qc	147.32.84.165	2499	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	CSRoVX1PSK95pk2ysj	147.32.84.165	2500	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	CuckCT2UZSVDZKw8R9	147.32.84.165	2503	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.250733	CU1yAd3rdWNRltVe3f	147.32.84.165	2418	212.117.171.138	65500	unknown_dce_rpc_auth_type_100	-	F	bro
1313584810.951110	CDNR8n2aY6tDvR5zv3	147.32.84.165	2517	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	CRNibkghJ5KeYQSN9	147.32.84.165	2519	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	CFKlhY18yWxK7L7Rxe	147.32.84.165	2520	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	Cxwhcv3Lg5pADG58n8	147.32.84.165	2522	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	Cgi3w11NER1jJxRf75	147.32.84.165	2523	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	ChNlDt3SSQcvdW5U05	147.32.84.165	2524	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584812.158173	ChdTXr3wa7fOvOKi19	147.32.84.165	2531	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584812.158173	CKwQ3t1oUGphuOknVb	147.32.84.165	2532	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584813.955279	CyZAXS2fYmYHXiDte4	147.32.84.165	2537	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584813.955279	CWPZFn3zsGW8gjHJMd	147.32.84.165	2538	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584825.321594	CABWd8lJZlVqkUtYd	147.32.84.165	2556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584825.321594	C21YIZI1Cy8RWKuKa	147.32.84.165	2557	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584826.644246	Cwoi1C3IzhmqW93Kh1	147.32.84.165	2562	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584826.644246	CMFkRa34WphRBlckW8	147.32.84.165	2563	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.116154	CZibvi2U3rPkZLvWof	147.32.84.165	2595	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.546200	C0TCda2xY0R9RHxa63	147.32.84.165	2598	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.546200	CC3tXc33X3mniZPoma	147.32.84.165	2599	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.617094	CnBdR33rOgma8zkbV1	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_168	-	F	bro
1313584842.670872	CsVf7F1gvS5O4xSub6	147.32.84.165	2601	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.188254	CxQBk01XviSJFJuPwj	147.32.84.165	2603	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.197788	CAOZlW3wxWm7aS3VN6	147.32.84.165	2604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.960481	CnBdR33rOgma8zkbV1	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_189	-	F	bro
1313584844.302252	CnBdR33rOgma8zkbV1	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_46	-	F	bro
1313584847.163311	C7sdfq17wX3zjLMfBi	147.32.84.165	2610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584847.163311	CWAHld2wCCSQEm9eJ3	147.32.84.165	2611	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584848.196790	C1UJJv4YoOa9qeAVD1	147.32.84.191	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584856.766823	C0sDJJ1VO1YOBebXa3	147.32.84.165	2627	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	C7qyv74z8vB51saqad	147.32.84.165	2628	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	CCSf3v42g8zboAPyW3	147.32.84.165	2629	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	CgJUcM2ZUSzQnmnTc3	147.32.84.165	2630	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584857.868697	CdCmh04mE3UYSs3944	147.32.84.165	2634	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584857.868697	CBuwRx3WBqyqFznIob	147.32.84.165	2635	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584859.070382	CQSAzp1R3rwxLeKfD5	147.32.84.191	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584859.070382	C1UJJv4YoOa9qeAVD1	147.32.84.191	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584859.070382	CF92ub1O3xY6Bb2Fnk	147.32.84.165	2641	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584859.070382	CDPX5v1CMm9fOCpu7a	147.32.84.165	2642	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584869.423070	CrLWMj4Qh5qOFU2j95	147.32.84.165	2616	212.117.171.138	65500	unknown_dce_rpc_auth_type_199	-	F	bro
1313584870.482024	CrLWMj4Qh5qOFU2j95	147.32.84.165	2616	212.117.171.138	65500	unknown_dce_rpc_auth_type_16	-	F	bro
1313584871.257226	CnoILLXhr1MJ6kMIi	147.32.84.165	2664	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.258242	Cvp2h73KDhZXfkpSP5	147.32.84.165	2665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.426514	CFkyj02k4ElgpJ4VRk	147.32.84.165	2668	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.428705	ClpS4a2J0i5tUyyhBd	147.32.84.165	2669	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.312229	CarUsIa2mTgdgT1Xb	147.32.84.165	2672	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.790327	C0JmXD1hpqTzXuna34	147.32.84.165	2674	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.790327	CJqOdpvhYI6yrT8wd	147.32.84.165	2675	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584873.081242	CArCZb33vtvGfWWtgi	147.32.84.165	2676	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584874.793158	CdY3E3cLVzlCQuDRl	147.32.84.165	2680	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584880.801969	Cwu6qZ1dvRo6YhRHea	147.32.84.165	2660	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584888.371645	CXzkG92zVwH0pPClU	147.32.84.165	2706	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584888.812711	C3Q5A6MuwibDgh862	147.32.84.165	2707	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584889.136456	Cd2PusbYDCYoLX0Yk	147.32.84.165	2710	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584889.136456	C1jFK91aafQCth2ez8	147.32.84.165	2711	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584891.878140	CjAhHf3QbAjePL7rL1	147.32.84.165	2716	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584891.878140	CFF0nC4VuFxfbP3hS5	147.32.84.165	2717	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.103788	CNiMRDRsr4EjQdpGe	147.32.84.165	2738	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.103788	CplXXL10smWixA0Z39	147.32.84.165	2739	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	Cpcjkq4N0oMo4pxz8i	147.32.84.165	2743	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	Cjvsq84DTvWwxk9oul	147.32.84.165	2744	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	C9xim41dMZJAbEpI6	147.32.84.165	2746	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	CCmwGi1zHnYySf06ec	147.32.84.165	2747	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584910.702299	CUIItq3mAs9zLN4H3	147.32.84.165	2755	65.55.196.251	443	window_recision	-	F	bro
1313584910.804386	CvfSpQ2WAiK1JFib3d	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_64	-	F	bro
1313584911.428748	CvfSpQ2WAiK1JFib3d	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_63	-	F	bro
1313584911.686476	CvfSpQ2WAiK1JFib3d	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_220	-	F	bro
1313584911.943032	CvfSpQ2WAiK1JFib3d	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_101	-	F	bro
1313584916.673289	Cpdj6h2NV71AuhH09h	147.32.84.165	2769	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	C9RoJq1UJy2a5FcGPj	147.32.84.165	2771	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	CrnAjM20RnRGaNLpkc	147.32.84.165	2772	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	CymQcptolRHHZSXn8	147.32.84.165	2773	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	Ceu7Eo3bsUIvqNoio1	147.32.84.165	2780	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	CSBqEB3Z0tubrLt9f	147.32.84.165	2781	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	CK3NHJ2aLKiSTUsGb2	147.32.84.165	2786	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.273310	CdDUOI1loOeb00iuAl	147.32.84.165	2788	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584928.508425	CBdSHf1YF5HtJZ6kWd	147.32.84.192	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584934.198913	CzKe0X3s21vCTOBdY	147.32.84.165	2815	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	Ch8VpgyUrdI09VQT4	147.32.84.165	2816	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	CJo2IY1fYs4yOBjWF1	147.32.84.165	2818	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	CtXiwpOSGeLfPodye	147.32.84.165	2819	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584937.193363	CONAv149XOwsypoPv	147.32.84.165	2825	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584937.276466	CDBJp42drDtWhvzJF8	147.32.84.165	2826	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584940.198118	CKnR1S1PfG1AfScdbb	147.32.84.192	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584940.198118	CBdSHf1YF5HtJZ6kWd	147.32.84.192	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584946.428670	Ckj4xD1M2kiCxx7Jud	147.32.84.165	2840	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584946.428670	ChkKKp2Dv1W0hSxYbd	147.32.84.165	2841	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	CeNrOE1e3RQUlS1lq7	147.32.84.165	2845	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	C2VcrT3QPRNwos9iHj	147.32.84.165	2846	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	Cj0ha84TUWFAFhgewb	147.32.84.165	2848	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	CE2YQy2nFnuYgHNzvi	147.32.84.165	2849	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.577761	CYaj4125bh8gSlGos3	147.32.84.165	2874	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.577761	ClLB2G26NhgSyShVsk	147.32.84.165	2875	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.681810	CX0g5Pmri6VffmAC4	147.32.84.165	2876	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.757816	C4PxeN2oLGah3lO8Ql	147.32.84.165	2879	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CNKFG8UD3H9CfXe1g	147.32.84.165	2884	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	Cj2laB41yyjhg40pYh	147.32.84.165	2885	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CdRsY53eqLybnsoI0f	147.32.84.165	2891	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CEQF921LxFXEkBPvdj	147.32.84.165	2892	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.361364	CaXKn12i1qakOIYruf	147.32.84.165	2894	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.962916	CgRqc11idFnkmzEL86	147.32.84.165	2896	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584967.469726	CV4Uhg21q3jWUwfVNg	147.32.84.165	2901	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584967.469726	C9RtA31tYB7G9MToce	147.32.84.165	2902	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584979.784025	CWSdsx2wXgM9WRrmMc	147.32.84.165	2923	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584979.784025	Cvw5xI13xqNSJ0Hesa	147.32.84.165	2927	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584991.451013	CR2RKl3ViCjy9jw1Xe	147.32.84.165	2944	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584991.451013	Ct44HWGxHudTDk344	147.32.84.165	2945	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CRmYFvRskSgSf1YM5	147.32.84.165	2949	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CaLNKG1pYjxILeSdoh	147.32.84.165	2950	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CBKC8y4GFlDbeB69Gj	147.32.84.165	2952	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CvWerY3vo1W3yQ8bX9	147.32.84.165	2953	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584994.580890	C4TxwZPtaPlvTMnfe	147.32.84.165	2960	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584994.905662	CHl8J641jHboHQBl09	147.32.84.165	2961	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584996.568685	CbozxD2D1R8jkS3qul	147.32.84.165	1539	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	CrXul73nWrsrnLaiQ8	147.32.84.165	2980	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	Cejk81UG5ExNI85ah	147.32.84.165	2981	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	CHGz5s3uNhqILORdEd	147.32.84.165	2983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	CwvoFn2NismZk8Vue9	147.32.84.165	2984	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.124240	CKtjrN3ioHubnwBLGf	147.32.84.165	2988	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.124240	Cp60Hs3mMbKQGrCYX7	147.32.84.165	2989	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.996322	CxSF9B1PinPPAakgX7	147.32.84.165	2991	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585009.189739	CfhBq8josrLTwYuxd	147.32.84.165	2992	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585009.527521	Chw5Ma40IolLN2BI35	147.32.84.193	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313585010.606661	CId1354KgPxS1vrL6k	147.32.84.191	1049	94.63.149.152	80	bad_TCP_checksum	-	F	bro
1313585012.770113	C49xqiTB4iRLG1M77	147.32.84.165	3005	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585013.031465	CLH8lu28JNTYZljOsf	147.32.84.165	3006	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585019.527796	CdY8Lw3shaac711REj	147.32.84.193	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313585019.527796	Chw5Ma40IolLN2BI35	147.32.84.193	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313585024.848818	Cifh1F4GQ24BoaoBP6	147.32.84.165	3033	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585024.848818	CWx5P61dFFVxgJwKw3	147.32.84.165	3034	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585026.651276	CcqUhu8jBEJQJwnn8	147.32.84.165	1538	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585030.116513	CFfrfy2DLBXm4CyvXk	147.32.84.165	1535	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585036.520757	CzAlKLAqZQxQiIIda	147.32.84.165	3051	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585036.866119	Cy9edh3R23fbD7v33b	147.32.84.165	3052	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	CXsqnD4TmF9ieGCdJ7	147.32.84.165	3056	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	C0iIlE34FrQiNTzL26	147.32.84.165	3057	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	Cnv6BF1DYH7QvK2d93	147.32.84.165	3059	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.483742	CAx5Hp4JPzhJloVuNc	147.32.84.165	3060	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	CL1SjpnGKr0YyBA6c	147.32.84.165	3065	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	C5dThp2UECcTDfxSA5	147.32.84.165	3066	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	Cm4Cae48S7KjOa3G8e	147.32.84.165	3067	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	CF8tl72KKXxwT9zTMg	147.32.84.165	3071	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585054.922828	CZh4gb1JvT3TNWVLDc	147.32.84.165	3087	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585054.922828	CDVuBg1lU0z9sKcZ75	147.32.84.165	3088	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585054.922828	Clli4E1aplf7gciwCh	147.32.84.165	3090	147.32.80.9	53	dns_unmatched_msg	-	F	bro
