#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-15-10-12-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CUOtvC1tWEu85lUHVb	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313584689.336465	CD56Gg3JDU0ST26WSg	147.32.84.165	2202	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584690.197113	CbElqkzheQnOnoHqd	147.32.84.165	2206	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584691.461762	Cubm2SlGIxYRXW9X5	147.32.84.165	2213	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584691.461762	Cwc7DQrPSYDZHvP05	147.32.84.165	2215	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584695.442325	CkYTaPbkskiODVrzb	147.32.84.165	2221	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584695.442325	CSWi073JkhKT3oCxE	147.32.84.165	2222	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CJqjpn10b23A19gET9	147.32.84.165	2239	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CtMGyp4wMan1QMd3oi	147.32.84.165	2240	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	ChOZ8h2RmeO6K6I4Tg	147.32.84.165	2241	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.618043	CUZEOK2jvlCo7ngn32	147.32.84.165	2242	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584704.798840	CY9n6P1KL6gYDRQMJg	147.32.84.165	2244	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584705.627710	C9yVjV1vJR7IDF8DCl	147.32.84.165	2248	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.010549	C1CmaR3OAfQE4QHBdf	147.32.84.165	2249	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.010549	CFQhnc45ih98HxESk4	147.32.84.165	2250	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.384766	CwkSer1vgn0DKaJeq7	147.32.84.165	2253	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584706.384766	CpqctS3rdAjaGqIAL	147.32.84.165	2254	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584720.242774	CbpScv2EfwzsmBlWIb	147.32.84.165	2284	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584720.242774	C1R7kl1IchYvaycHv3	147.32.84.165	2285	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CHivud1BhBJrPWIgK8	147.32.84.165	2292	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CO4C1O3gvdGUn1hQYb	147.32.84.165	2293	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.389807	CgF3Ey1FxXV9xha8F6	147.32.84.165	2296	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.506436	CG69fv4KlXJ4TzRoa1	147.32.84.165	2299	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584721.838186	Cz49xG1SnQteOxU1U1	147.32.84.165	2300	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584722.479434	CBsVuZ19PekP7VEQji	147.32.84.165	2302	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584723.737833	C0TXg34pa6f177dDI8	147.32.84.165	2306	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584723.737833	Czktrp3iXmhvwI01zg	147.32.84.165	2307	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584735.361667	CJPRv83s2Py02XFe7j	147.32.84.165	2332	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584735.361667	CjSsyv13HCSD8k0uki	147.32.84.165	2333	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584740.509660	COKfvE1REq795f0lu9	147.32.84.165	2344	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584740.509660	C93GE321hIcGR2CRHk	147.32.84.165	2345	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.568032	CKvjehVzOs8vERhI	147.32.84.165	2359	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.568032	CzmSZN1naSbBCNTwg3	147.32.84.165	2360	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	Cb7ns74SgwWbBBaxO	147.32.84.165	2364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	CpUb3O2F7U0qu4QLN5	147.32.84.165	2365	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584750.884342	CvqKIw1Jc2CfY80tS3	147.32.84.165	2366	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584751.284629	CJEG2N3EQBYhx6kV21	147.32.84.165	2369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584751.316172	CxkTQU1sCdLbpT4ZG3	147.32.84.165	2370	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584752.527014	CjTdL6y7gzWHzkRwh	147.32.84.165	2373	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584762.653345	CpET8PK7sEuvKOBe8	147.32.84.165	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584765.510426	CB1PQ9MAZk3LDjI2e	147.32.84.165	2396	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.510426	C8Rds13QgMbZvg8aD1	147.32.84.165	2398	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.906094	CNYR6L3L1UxhwFKjO	147.32.84.165	2401	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584765.906094	Cb5yKp1nhA6in1ngF1	147.32.84.165	2402	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.151681	CPkWHw4bTymKB4Sbbl	147.32.84.165	2405	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.151681	CxuuA64QwXdYl7JKh7	147.32.84.165	2406	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.469926	CCSpBwVm5GihJhtZf	147.32.84.165	2410	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584767.615121	CSv5J23Wyh6B5SKmb	147.32.84.165	2411	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584768.549753	CHJqPTNVkPB8GMdZd	147.32.84.165	2413	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584768.549753	CGWvSAJswV0GZNJgl	147.32.84.165	2414	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584772.789251	Cf6vSl2WhdjSqVtTRb	147.32.84.165	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584772.789251	CpET8PK7sEuvKOBe8	147.32.84.165	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584780.267304	CPO1xb3SinTc02rHc5	147.32.84.165	2433	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584780.267304	CCJojB2dqfqlU405f	147.32.84.165	2434	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584782.079477	Cv9Avi3rFubnejDcX7	147.32.84.165	2442	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584782.079477	CZukXT2OaMsQ7y9ky1	147.32.84.165	2444	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584785.474307	Cabnmk4wfAUDSDE3Hc	147.32.84.165	2459	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584786.526405	Cv4k601Q53o2CYcZdi	147.32.84.165	2461	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.520070	CnCY9w3Q8SztfXxvze	147.32.84.165	2475	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.520070	C1OHr02GCJt1dSIM8f	147.32.84.165	2477	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584795.720197	CcCo8r4edWdBBdEVmb	147.32.84.165	2478	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CgRE7s3YRJl4QeDMzb	147.32.84.165	2483	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CDRCua4lyaLhy1rPkl	147.32.84.165	2486	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	CT9JzE4OAqSGK9hVWd	147.32.84.165	2487	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.642544	C17BMg3dApBkaEALm2	147.32.84.165	2489	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584797.752104	CGiRqf1M6m59XJKlm5	147.32.84.165	2490	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.117269	CPYslpvuY9MOhNgug	147.32.84.165	2498	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	CB8bWKe2iTWRaoCWe	147.32.84.165	2499	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	C3NNgQZvUuFHPyQNb	147.32.84.165	2500	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584801.599479	CLoCr84nanxyRItIE2	147.32.84.165	2503	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.250733	CVoijx2vDOlREhFGRd	147.32.84.165	2418	212.117.171.138	65500	unknown_dce_rpc_auth_type_100	-	F	bro
1313584810.951110	CbuTRz2UvDQiLafvve	147.32.84.165	2517	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	Cp5VnTh7hE7h4opj5	147.32.84.165	2519	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	CFVfhO2C0mS93Qa3nh	147.32.84.165	2520	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	CESzy71tuvkvdn95z9	147.32.84.165	2522	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	C4OL9I1chiet8NlPe8	147.32.84.165	2523	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584810.951110	CrXSCrwUM0j3SwhRd	147.32.84.165	2524	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584812.158173	C1iqvx15KDastyHxIb	147.32.84.165	2531	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584812.158173	C05B3S1yjWnU5Ymrh3	147.32.84.165	2532	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584813.955279	Ch1vs3By3jL7oeCUg	147.32.84.165	2537	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584813.955279	CR5cgdo5IlyueM2Ma	147.32.84.165	2538	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584825.321594	CSnrGp1zX7gSb1oKu5	147.32.84.165	2556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584825.321594	CrAj4Q1sT6ed6Yb7e4	147.32.84.165	2557	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584826.644246	CFIH9E1NEQos7a8OA5	147.32.84.165	2562	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584826.644246	CKZPzj3phH7JBXyrj2	147.32.84.165	2563	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.116154	Cweqly129vK2bmdjLd	147.32.84.165	2595	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.546200	Ccv1eN2qzJucWrPMia	147.32.84.165	2598	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.546200	ClyEJCMCUVdqpEjR5	147.32.84.165	2599	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584842.617094	CL7zSv2dssd3cDr8Nd	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_168	-	F	bro
1313584842.670872	COD9Gb1YJLoTYX3zVe	147.32.84.165	2601	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.188254	C3hCL72E4bMdFD23U9	147.32.84.165	2603	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.197788	CQ2cCR25aYu7xJvK81	147.32.84.165	2604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584843.960481	CL7zSv2dssd3cDr8Nd	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_189	-	F	bro
1313584844.302252	CL7zSv2dssd3cDr8Nd	147.32.84.165	2507	212.117.171.138	65500	unknown_dce_rpc_auth_type_46	-	F	bro
1313584847.163311	C11q6M2GXi7I0w2S8i	147.32.84.165	2610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584847.163311	CkK4McRXuK9btE8B5	147.32.84.165	2611	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584848.196790	CT5USE398mOuRxrzvk	147.32.84.191	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584856.766823	Cg478gJwVp8jlbdH4	147.32.84.165	2627	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	C1Vbkd3uL4jPFb8DJ6	147.32.84.165	2628	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	CCUSqh2o2rKAHVVQH3	147.32.84.165	2629	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584856.766823	CvkWGo4WIzy9BGG7Bf	147.32.84.165	2630	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584857.868697	Clzhvd1FwYHAZPSzGg	147.32.84.165	2634	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584857.868697	Cue3Bn3cy45eilE3x9	147.32.84.165	2635	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584859.070382	Cgx3u13xmdTjHbRMw	147.32.84.191	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584859.070382	CT5USE398mOuRxrzvk	147.32.84.191	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584859.070382	CVCYvs2XXUcSBAFIu8	147.32.84.165	2641	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584859.070382	CtVSvR3yFo8Th1o1H1	147.32.84.165	2642	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584869.423070	CzxDHzKs2DIMGxnef	147.32.84.165	2616	212.117.171.138	65500	unknown_dce_rpc_auth_type_199	-	F	bro
1313584870.482024	CzxDHzKs2DIMGxnef	147.32.84.165	2616	212.117.171.138	65500	unknown_dce_rpc_auth_type_16	-	F	bro
1313584871.257226	CLu65l2mdTh35RipTh	147.32.84.165	2664	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.258242	CnWeUo3UhYNdIuHedd	147.32.84.165	2665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.426514	CVC9h527d2fVd1yXei	147.32.84.165	2668	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584871.428705	CgF7zWRQkEyzWJAB7	147.32.84.165	2669	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.312229	CAbzpOQO6rHX5L20j	147.32.84.165	2672	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.790327	CJ9sfb40W2NjKZvHBj	147.32.84.165	2674	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584872.790327	CvE0uiiWKOy3qhGab	147.32.84.165	2675	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584873.081242	CRLISW29Oa2UZF1ph6	147.32.84.165	2676	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584874.793158	CbqSXS3WgAb56NztI3	147.32.84.165	2680	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584880.801969	CEbbwD2fnP70W1CUPk	147.32.84.165	2660	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584888.371645	C7BSkN3SXyTYx1qkP2	147.32.84.165	2706	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584888.812711	CsvTZlBNHLlG65BHh	147.32.84.165	2707	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584889.136456	CS8fQT1ULUyKOuHqSd	147.32.84.165	2710	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584889.136456	CoUrxu211Y7ZijTh38	147.32.84.165	2711	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584891.878140	C4220L3OsdeUHZJV91	147.32.84.165	2716	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584891.878140	C4FSh438579Fy0tOE8	147.32.84.165	2717	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.103788	C6yT8M1N7aiW9MAyxh	147.32.84.165	2738	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.103788	CoSz7S2xk5vpnShGwf	147.32.84.165	2739	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	CVhflp1S7RBjk6gxO	147.32.84.165	2743	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	C2Vpr729C1QwCeMiGk	147.32.84.165	2744	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	CSBqIQ3SzG4ZR7xH5d	147.32.84.165	2746	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584902.315322	Ciz23iMCJVV0W7yCg	147.32.84.165	2747	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584910.702299	CS1EYF2o7KLpMOisFd	147.32.84.165	2755	65.55.196.251	443	window_recision	-	F	bro
1313584910.804386	CxON1v1nhfnHdmlJk5	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_64	-	F	bro
1313584911.428748	CxON1v1nhfnHdmlJk5	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_63	-	F	bro
1313584911.686476	CxON1v1nhfnHdmlJk5	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_220	-	F	bro
1313584911.943032	CxON1v1nhfnHdmlJk5	147.32.84.165	2703	212.117.171.138	65500	unknown_dce_rpc_auth_type_101	-	F	bro
1313584916.673289	CnGeFs4c9qzWTXFs07	147.32.84.165	2769	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	CeqrhX1omODLn5XwRa	147.32.84.165	2771	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	Cs7DqEazUExCvXon7	147.32.84.165	2772	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584916.673289	C0iokZ3rk150bM4swi	147.32.84.165	2773	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	Ch1zzm1Ad12dk6pAhc	147.32.84.165	2780	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	CbhOrn1WbmSKepp9ta	147.32.84.165	2781	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.176345	C0KaS82uLWn37cCV46	147.32.84.165	2786	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584919.273310	CJewJa4spFu6A2vcu6	147.32.84.165	2788	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584928.508425	Cc2CPD44cbTiGYYsal	147.32.84.192	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313584934.198913	CDnklV1WQGda7nnO6c	147.32.84.165	2815	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	CjIg1z2oOJ49oFSsBe	147.32.84.165	2816	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	C6EpKGChmtLKZCMFe	147.32.84.165	2818	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584934.198913	C7cSto3HdE5UGzlD0d	147.32.84.165	2819	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584937.193363	CSVRjx3RYQo5B8pwqf	147.32.84.165	2825	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584937.276466	CJuDRJVwbMQLF6Aci	147.32.84.165	2826	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584940.198118	COF5Yb1oQhQCfYRUrl	147.32.84.192	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313584940.198118	Cc2CPD44cbTiGYYsal	147.32.84.192	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313584946.428670	CmMrRC4BlZGrRQ8KY1	147.32.84.165	2840	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584946.428670	CaED4j1dxUOpTePXb7	147.32.84.165	2841	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	Cxr0CgjkFvgPA4Bwh	147.32.84.165	2845	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	ClqbwF1yE7LhlBKlAc	147.32.84.165	2846	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	CIHHBG4wy8XSc9Di0g	147.32.84.165	2848	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584947.258307	C3sIS33O12G2vPPgHf	147.32.84.165	2849	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.577761	CPJaur4MpLkQA4YiX7	147.32.84.165	2874	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.577761	CwQ2Bc1xmJz5Z3C9gg	147.32.84.165	2875	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.681810	C0zkbL3DWOlAHEbwsb	147.32.84.165	2876	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584961.757816	CwoDGL1bYYyk9iQk67	147.32.84.165	2879	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	COfp7G2YxuJjRbwyN1	147.32.84.165	2884	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CrhxAk4FRrWG39Yu1h	147.32.84.165	2885	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CPQ0xL2XHCwNZfGUt8	147.32.84.165	2891	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.161551	CW5BLx3X9Wv7Y7Yl67	147.32.84.165	2892	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.361364	C3WzT22U38NgAdsHT	147.32.84.165	2894	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584964.962916	CEVidi2pEGTMtUBaLb	147.32.84.165	2896	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584967.469726	Cc9kpn28rFajSfGDqe	147.32.84.165	2901	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584967.469726	CzyW78ZD6fAjKjsGb	147.32.84.165	2902	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584979.784025	Cp4n8d2cm6glkIVaAe	147.32.84.165	2923	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584979.784025	CbAWAX1K62eYvthRjb	147.32.84.165	2927	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584991.451013	C7gSJp2j16EmvGhIKe	147.32.84.165	2944	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584991.451013	Ct8TTN1KjNnHeCImCc	147.32.84.165	2945	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CW1NGu3MIpAgngcvWf	147.32.84.165	2949	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CpB7SD3hTr2tqQMqM3	147.32.84.165	2950	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CdIixO34ZkHAn5uUp3	147.32.84.165	2952	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584992.403273	CQyaNu48yYxKhtXDa	147.32.84.165	2953	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584994.580890	CvOBfQ3hQUoagTt8mj	147.32.84.165	2960	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584994.905662	ChozQG126tpwYwWGA	147.32.84.165	2961	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313584996.568685	CZt120oXwMz1Cmk8	147.32.84.165	1539	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	C3qa2r4XLCvpwgGiAh	147.32.84.165	2980	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	C29RoK1pifulBl9OJk	147.32.84.165	2981	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	C09lcj35oQqliSBsU6	147.32.84.165	2983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585007.623526	CghT9u1n2Jec7QJ97f	147.32.84.165	2984	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.124240	CPFNCG4VW6F8mRdf0h	147.32.84.165	2988	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.124240	CqQCQbpuKvuEguDE3	147.32.84.165	2989	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585008.996322	CcbbMc2zptrCL21Xk1	147.32.84.165	2991	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585009.189739	CEyZii1NtCJfgGwVD4	147.32.84.165	2992	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585009.527521	C9J1OG6sH3g3I3MFb	147.32.84.193	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313585010.606661	CuW3xp1o9ala3HOgK1	147.32.84.191	1049	94.63.149.152	80	bad_TCP_checksum	-	F	bro
1313585012.770113	CZrDLycAdke6l1WMh	147.32.84.165	3005	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585013.031465	CHs1Y43zPpbJfo4Ia7	147.32.84.165	3006	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585019.527796	CZNnHH3fIOPt3whuT1	147.32.84.193	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313585019.527796	C9J1OG6sH3g3I3MFb	147.32.84.193	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313585024.848818	C1rKZw3P13Ih4LEi06	147.32.84.165	3033	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585024.848818	CKk9843vkoXCVWr6wf	147.32.84.165	3034	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585026.651276	CxbUbJ1GYFB4VJW564	147.32.84.165	1538	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585030.116513	CFPsRp4bIzsSDC61r8	147.32.84.165	1535	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585036.520757	CVNkOU1sW0u6hmVwFl	147.32.84.165	3051	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585036.866119	CLZuOj4sUk8rsj8v5e	147.32.84.165	3052	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	C3VaTQ2FmvZI4Rungj	147.32.84.165	3056	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	CI4Ood3e8xGh42BKw7	147.32.84.165	3057	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.357346	CzOAxc44XLUSRMx01e	147.32.84.165	3059	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585037.483742	C1p3LV3HjR4llXErkl	147.32.84.165	3060	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	CJzsc73FSPFjtVwASb	147.32.84.165	3065	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	CnB09C4sYyNnBH5BWd	147.32.84.165	3066	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	C00TUGQ7va7mu4Rw9	147.32.84.165	3067	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585041.072033	CyvKTg3KkBvLDpnhJ7	147.32.84.165	3071	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585054.922828	Cw4aZL147Y8DObU468	147.32.84.165	3087	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313585054.922828	CYlrOb3Ri4kaZf3Sf1	147.32.84.165	3088	147.32.80.9	53	dns_unmatched_msg	-	F	bro
